created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,label,sentiment,score
Thu Dec 07 13:07:34 +0000 2023,1732748686063817090,"Itulah kelebihan Prabowo, setiakawan, menghargai orang dan komit terhadap komitmennya, pungkasnya. #PrabowoGibranIstimewa #PrabowoGemoy #BersamaIndonesiaMaju Prabowo Subianto""",0,1,0,0,in,2593329644,1732748584209317897,IMPURIUM,https://twitter.com/IMPURIUM/status/1732748686063817090,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9557772278785706}]",0.9557772278785706
Thu Dec 07 13:07:33 +0000 2023,1732748684587319445,"@info_beragam @prabowo @herindra Emang keren Pastikan MasBowogibran, panen pangan yang mencukupi bisa menolong mengurangi kondisi kelaparan dan kurang gizi di NKRI.  #AkuRelawanPrabowoGibran #PanganAmanRakyatNyaman AkuKamu KitaPakbowo Milihnya @prabowo @gerindra",0,0,0,0,in,1712814956511682560,1732685995429286184,MillyaAnna,https://twitter.com/MillyaAnna/status/1732748684587319445,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.866888165473938}]",0.866888165473938
Thu Dec 07 13:07:33 +0000 2023,1732748680774680963,"Prabowo nampak selalu demikian hormat dan sangat menghargai seniornya dan orang-orang yang lebih tua. #PrabowoGibranIstimewa #PrabowoGemoy #BersamaIndonesiaMaju Prabowo Subianto""",0,1,0,0,in,2593329644,1732748584209317897,IMPURIUM,https://twitter.com/IMPURIUM/status/1732748680774680963,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9967291355133057}]",0.9967291355133057
Thu Dec 07 13:07:32 +0000 2023,1732748680053354705,"@Dennysiregar7 @psi_id @prabowo @gibran_tweet Lha Ketua Umum PSI nggak paham bisi dan misi ya wajarlah anggotanyq nggak faham sejarah keistimewaan Jogjakarta. Gitu kok dosen… UI lagi…., pasti UI bangga punya covoyas akademika yg gagal paham sejarah",0,0,0,0,in,1719024591211995136,1732319569996599492,sebastian161259,https://twitter.com/sebastian161259/status/1732748680053354705,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9967411160469055}]",0.9967411160469055
Thu Dec 07 13:07:32 +0000 2023,1732748676886598031,"@Ndons_Back @cuitcuap_ @bengkeldodo @99propaganda @Alie_Fahnoor @are_inismyname @Bank_Joee_ @BANGSAygSUJUD @DarekaRendy @P4P4B0W0_2024 Sepakat asik harapan Pastikan MasBowogibran, mengerti bahwa ekspor pangan bisa menumbuhkan pendapatan negara melalui pendapatan perdagangan global. #AkuRelawanPrabowoGibran #PanganAmanRakyatNyaman AkuKamu KitaPakbowo Milihnya @prabowo @gerindra",0,0,0,0,in,1713440119930396672,1732668207293682074,rendi_akbar_,https://twitter.com/rendi_akbar_/status/1732748676886598031,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9817906618118286}]",0.9817906618118286
Thu Dec 07 13:07:31 +0000 2023,1732748675343090069,"@KangayamLombok @prabowo @Gerindra betul joss tujuan Pastikan MasBowogibran, memahami sesungguhnya ekspor beras bisa meningkatkan pemasukan Indonesia melalui devisa penjualan dunia.  #AkuRelawanPrabowoGibran #PanganAmanRakyatNyaman AkuKamu KitaPakbowo Milihnya @prabowo @gerindra",0,0,0,0,in,1711351343624126464,1732685879142138308,ShakeKhalik,https://twitter.com/ShakeKhalik/status/1732748675343090069,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9395093321800232}]",0.9395093321800232
Thu Dec 07 13:07:31 +0000 2023,1732748675250630798,Hendropriyono juga memuji sosok Prabowo yang menurutnya setiakawan. #PrabowoGibranIstimewa #PrabowoGemoy #BersamaIndonesiaMaju Prabowo Subianto,0,1,0,0,in,2593329644,1732748584209317897,IMPURIUM,https://twitter.com/IMPURIUM/status/1732748675250630798,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9938263297080994}]",0.9938263297080994
Thu Dec 07 13:07:30 +0000 2023,1732748669672366299,"Sehingga dapat kita harapkan Pilpres yang akan berlangsung aman, tentram dan jujur, terang Hendropriyono. #PrabowoGibranIstimewa #PrabowoGemoy #BersamaIndonesiaMaju Prabowo Subianto""",0,1,0,0,in,2593329644,1732748584209317897,IMPURIUM,https://twitter.com/IMPURIUM/status/1732748669672366299,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9826969504356384}]",0.9826969504356384
Thu Dec 07 13:07:29 +0000 2023,1732748664316342712,"Prabowo mengatakan bahwa hubungannya dengan kedua Capres lain tetap baik, #PrabowoGibranIstimewa #PrabowoGemoy #BersamaIndonesiaMaju Prabowo Subianto""",0,1,0,0,in,2593329644,1732748584209317897,IMPURIUM,https://twitter.com/IMPURIUM/status/1732748664316342712,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9953604340553284}]",0.9953604340553284
Thu Dec 07 13:07:29 +0000 2023,1732748664098234373,"keren ini videonya.  ini yg berhasil ditangkap mb puan: “10 th pemerintahan p jkw adl pemerintahan PDIP, kenapa skrg diklaim orang lain?” (yaitu prabowo yg baru bergabung 4 th terakhir)  langkah 03 menyerang JKW salah, malah prabowo yg ambil kesempatan itu.",0,0,0,0,in,1461610807075086339,1732748664098234373,aminajalah123,https://twitter.com/aminajalah123/status/1732748664098234373,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9941364526748657}]",0.9941364526748657
Thu Dec 07 13:07:28 +0000 2023,1732748662458212824,"@RisyidAbdul @Melihat_Indo Tidak juga mereka bilang capresnya itu lagi itu lagi bosen katanya, klu yg satu mulutnya saja yg di komat kamit, bahkan adik ipar sy 2 peiode jadi simpatisan prabowo mendadak ke GP katanya prabowo mainnya seperti era ORBA dulu segala cara dihalalkan",0,0,0,0,in,2942502020,1732709153653805085,fmaulana179,https://twitter.com/fmaulana179/status/1732748662458212824,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.997717022895813}]",0.997717022895813
Thu Dec 07 13:07:27 +0000 2023,1732748659165720638,Terutama soal keinginan bersama agar Pemilu berlangsung baik. #PrabowoGibranIstimewa #PrabowoGemoy #BersamaIndonesiaMaju Prabowo Subianto,0,1,0,0,in,2593329644,1732748584209317897,IMPURIUM,https://twitter.com/IMPURIUM/status/1732748659165720638,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.8933416604995728}]",0.8933416604995728
Thu Dec 07 13:07:26 +0000 2023,1732748653666927096,Ada juga pembicaraan soal Pilpres 2024. #PrabowoGibranIstimewa #PrabowoGemoy #BersamaIndonesiaMaju Prabowo Subianto,0,1,0,0,in,2593329644,1732748584209317897,IMPURIUM,https://twitter.com/IMPURIUM/status/1732748653666927096,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9641835689544678}]",0.9641835689544678
Thu Dec 07 13:07:25 +0000 2023,1732748648461791577,"Santai dan penuh jenaka, kata Hendropriyono. #PrabowoGibranIstimewa #PrabowoGemoy #BersamaIndonesiaMaju Prabowo Subianto""",0,1,0,0,in,2593329644,1732748584209317897,IMPURIUM,https://twitter.com/IMPURIUM/status/1732748648461791577,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9704378247261047}]",0.9704378247261047
Thu Dec 07 13:07:24 +0000 2023,1732748643126640821,Terutama saat bersama sama di beberapa medan pertempuran yang terkadang tegang dan terkadang santai. #PrabowoGibranIstimewa #PrabowoGemoy #BersamaIndonesiaMaju Prabowo Subianto,0,1,0,0,in,2593329644,1732748584209317897,IMPURIUM,https://twitter.com/IMPURIUM/status/1732748643126640821,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9360989332199097}]",0.9360989332199097
Thu Dec 07 13:07:22 +0000 2023,1732748637669835063,"Pembicaraan selama makan siang berkisar pada kenangan masa lampau, #PrabowoGibranIstimewa #PrabowoGemoy #BersamaIndonesiaMaju Prabowo Subianto""",0,1,0,0,in,2593329644,1732748584209317897,IMPURIUM,https://twitter.com/IMPURIUM/status/1732748637669835063,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.7330416440963745}]",0.7330416440963745
Thu Dec 07 13:07:21 +0000 2023,1732748632074645712,Ia menyebut pertemuan berlangsung santai. #PrabowoGibranIstimewa #PrabowoGemoy #BersamaIndonesiaMaju Prabowo Subianto,0,1,0,0,in,2593329644,1732748584209317897,IMPURIUM,https://twitter.com/IMPURIUM/status/1732748632074645712,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.8635115623474121}]",0.8635115623474121
Thu Dec 07 13:07:21 +0000 2023,1732748631822967173,@RcyberProj0 @prabowo @gibran_tweet @Projo_Pusat @handoko2411 @budimuni98 Ga ada sejarahnya pks bgtu. Kadernya militan.  Mungkin maksudnya eks pks alias gelora,0,0,0,0,in,72780820,1732557499092660520,fairiz_taqy,https://twitter.com/fairiz_taqy/status/1732748631822967173,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9978623986244202}]",0.9978623986244202
Thu Dec 07 13:07:20 +0000 2023,1732748626563379272,Hendropriyono lantas mengungkap pembicaraan dalam pertemuan tersebut. #PrabowoGibranIstimewa #PrabowoGemoy #BersamaIndonesiaMaju Prabowo Subianto,0,1,0,0,in,2593329644,1732748584209317897,IMPURIUM,https://twitter.com/IMPURIUM/status/1732748626563379272,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9540290832519531}]",0.9540290832519531
Thu Dec 07 13:07:19 +0000 2023,1732748625493856629,Tim Prabowo-Gibran makin seru dengan kehadiran Sedulur Jokowi Tegak Lurus! dekade08,0,0,0,0,in,1666324851588743169,1732748625493856629,distiaalviapuji,https://twitter.com/distiaalviapuji/status/1732748625493856629,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997149109840393}]",0.9997149109840393
Thu Dec 07 13:07:18 +0000 2023,1732748620972396799,"Dan ada yang saat sebagai perwira remaja, kata Hendropriyono kepada wartawan, Selasa (5/12/2023). #PrabowoGibranIstimewa #PrabowoGemoy #BersamaIndonesiaMaju Prabowo Subianto""",0,1,0,0,in,2593329644,1732748584209317897,IMPURIUM,https://twitter.com/IMPURIUM/status/1732748620972396799,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9957428574562073}]",0.9957428574562073
Thu Dec 07 13:07:17 +0000 2023,1732748615595311173,"Yang hadir adalah teman-teman semasa muda sebelum menjadi tentara, #PrabowoGibranIstimewa #PrabowoGemoy #BersamaIndonesiaMaju Prabowo Subianto",0,1,0,0,in,2593329644,1732748584209317897,IMPURIUM,https://twitter.com/IMPURIUM/status/1732748615595311173,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9613664746284485}]",0.9613664746284485
Thu Dec 07 13:07:15 +0000 2023,1732748608364326949,"Tadi pukul 12.30 WIB saya diundang Prabowo lunch di Kemhan RI. #PrabowoGibranIstimewa #PrabowoGemoy #BersamaIndonesiaMaju Prabowo Subianto""",0,1,0,0,in,2593329644,1732748584209317897,IMPURIUM,https://twitter.com/IMPURIUM/status/1732748608364326949,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9617732167243958}]",0.9617732167243958
Thu Dec 07 13:07:14 +0000 2023,1732748602731352392,Hendropriyono melihat sosok Prabowo sebagai sosok setiakawan. #PrabowoGibranIstimewa #PrabowoGemoy #BersamaIndonesiaMaju Prabowo Subianto,0,1,0,0,in,2593329644,1732748584209317897,IMPURIUM,https://twitter.com/IMPURIUM/status/1732748602731352392,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9366951584815979}]",0.9366951584815979
Thu Dec 07 13:07:14 +0000 2023,1732748602009903334,"@cuitcuap_ Kita2 bisa percaya Pastikan MasBowogibran itu benar2 tokoh besar, tak cuma tokoh nasional akan tetapi banyak tokoh dunia kagum pada dia.  #AkuRelawanPrabowoGibran #PanganAmanRakyatNyaman AkuKamu KitaPakbowo Milihnya @prabowo @gerindra https://t.co/5EfdWfXFsk",0,0,0,0,in,1713488854764916736,1732681064035066316,KadekAdity63_,https://twitter.com/KadekAdity63_/status/1732748602009903334,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9651686549186707}]",0.9651686549186707
Thu Dec 07 13:07:13 +0000 2023,1732748599254298657,"@Dennysiregar7 Haha... Sudah mulai ciut rupanya.makanya,dari awal sdh ane bilang,jgn serang2 jokowi.yg ada prabowo makin naik,anies juga naik, tp ganjar paling buncit,hanya tersisa suara pdip doank. Skrg mau putar haluan ikut jokowi lg, sudaaahhh terlambaaatttt bos.",0,0,0,0,in,1713813112158367744,1732690144782942354,anton8150,https://twitter.com/anton8150/status/1732748599254298657,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9984021782875061}]",0.9984021782875061
Thu Dec 07 13:07:13 +0000 2023,1732748596997742973,Menteri Pertahanan Prabowo Subianto mengundang Jenderal (Purn) Hendropriyono makan siang di Kemhan. #PrabowoGibranIstimewa #PrabowoGemoy #BersamaIndonesiaMaju Prabowo Subianto,0,1,0,0,in,2593329644,1732748584209317897,IMPURIUM,https://twitter.com/IMPURIUM/status/1732748596997742973,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.5842810273170471}]",0.5842810273170471
Thu Dec 07 13:07:11 +0000 2023,1732748588693012596,@Ndons_Back @cuitcuap_ @bengkeldodo @99propaganda @Alie_Fahnoor @are_inismyname @Bank_Joee_ @BANGSAygSUJUD @DarekaRendy @P4P4B0W0_2024 Kami semua ingin sekali Pastikan MasBowogibran untuk jadi pilihan!  #AkuRelawanPrabowoGibran #PanganAmanRakyatNyaman AkuKamu KitaPakbowo Milihnya @prabowo @gerindra,0,0,0,0,in,1714014897871433728,1732668207293682074,dindagunn,https://twitter.com/dindagunn/status/1732748588693012596,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9614125490188599}]",0.9614125490188599
Thu Dec 07 13:07:10 +0000 2023,1732748586352628119,"@IvanCahyadi80 @prabowo @gibran_tweet narasimu sama dgn narasiku mas , jadi ga perlu diralat 🤣",0,0,0,0,in,989495145077747714,1732595190001709401,LOVE_UM4M4,https://twitter.com/LOVE_UM4M4/status/1732748586352628119,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9987157583236694}]",0.9987157583236694
Thu Dec 07 13:07:10 +0000 2023,1732748585572471262,"@AlimMaktour @zy_zy_its_me @s9273975655 @prabowo @gibran_tweet Akibat asam urat plus asam sulfat, mkmkmk",0,0,0,0,in,1700463743308890112,1732611386461843900,waroenk_koffee,https://twitter.com/waroenk_koffee/status/1732748585572471262,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9967973828315735}]",0.9967973828315735
Thu Dec 07 13:07:10 +0000 2023,1732748584209317897,Hendropriyono: Prabowo Setiakawan dan Komit  #PrabowoGibranIstimewa #PrabowoGemoy #BersamaIndonesiaMaju Prabowo Subianto https://t.co/1VYvmFz2DS,0,1,0,0,in,2593329644,1732748584209317897,IMPURIUM,https://twitter.com/IMPURIUM/status/1732748584209317897,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.7981611490249634}]",0.7981611490249634
Thu Dec 07 13:07:06 +0000 2023,1732748570640707622,"@KangayamLombok @prabowo @Gerindra Joss, Pastikan MasBowogibran membangun kepercayaan publik dengan selalu menunjukkan kerja berkualitas untuk kepentingan rakyat dan bangsa.  #AkuRelawanPrabowoGibran #PanganAmanRakyatNyaman AkuKamu KitaPakbowo Milihnya @prabowo @gerindra https://t.co/8Bns7ucp3R",0,0,0,0,in,1711350634614812672,1732685879142138308,raka_sashaib,https://twitter.com/raka_sashaib/status/1732748570640707622,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.936752438545227}]",0.936752438545227
Thu Dec 07 13:07:05 +0000 2023,1732748563917226263,"@yaniarsim @prabowo @Menlu_RI Mana pake gimik2 mulu. Pendukungnya jg ngeri2, pendukung israel pulak nih s abu gosok 😅",0,0,0,0,in,1714991138858500096,1732701947713798518,fafifuwosh,https://twitter.com/fafifuwosh/status/1732748563917226263,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9993270635604858}]",0.9993270635604858
Thu Dec 07 13:07:03 +0000 2023,1732748556942082503,"@info_beragam @DyzaTyara @prabowo @herindra Sangat benar, masyarakat merasa nyaman sewaktu Pastikan MasBowogibran bergabung dengan pak jkw, sebab NKRI menjadi damai.  #AkuRelawanPrabowoGibran #PanganAmanRakyatNyaman AkuKamu KitaPakbowo Milihnya @prabowo @gerindra https://t.co/GWrUIIq83W",0,0,0,0,in,1712815702040821760,1732685995429286184,LarisnaNovia,https://twitter.com/LarisnaNovia/status/1732748556942082503,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9988635778427124}]",0.9988635778427124
Thu Dec 07 13:07:00 +0000 2023,1732748544208228702,"@info_beragam @prabowo @herindra Iya mantab Pastikan MasBowogibran, hasil pangan yang baik akan menolong mengurangi tingkat kelaparan dan kurang gizi di NKRI.  #AkuRelawanPrabowoGibran #PanganAmanRakyatNyaman AkuKamu KitaPakbowo Milihnya @prabowo @gerindra https://t.co/MXLBR6TQYN",0,0,0,0,in,1714013106182221824,1732685995429286184,adiindamaa,https://twitter.com/adiindamaa/status/1732748544208228702,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.982837438583374}]",0.982837438583374
Thu Dec 07 13:06:52 +0000 2023,1732748510204956995,"Mau tidak tshirt Calon Menteri gratis! Cari lokasinya, hadir, dan ikutan. selanjutnya kamu akan dapet kaosnya gratis! Selamat mencari! #AkuRelawanPrabowoGibran #PanganAmanRakyatNyaman AkuKamu KitaPakbowo Milihnya @prabowo @gerindra https://t.co/wnvQrrw4vg",0,0,0,0,in,1468021791620681732,1732748510204956995,EliseoSatia,https://twitter.com/EliseoSatia/status/1732748510204956995,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9607247114181519}]",0.9607247114181519
Thu Dec 07 13:06:51 +0000 2023,1732748506044215364,"@info_beragam @prabowo @herindra Bikin kagum, kebijakan Pastikan MasBowogibran menaikkan kemampuan petani berimbas naiknya ketahanan pangan bagi rakyat dan negara. #AkuRelawanPrabowoGibran #PanganAmanRakyatNyaman AkuKamu KitaPakbowo Milihnya @prabowo @gerindra",0,0,0,0,in,1713432889239781376,1732685995429286184,Jessikatiiinee,https://twitter.com/Jessikatiiinee/status/1732748506044215364,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.646828830242157}]",0.646828830242157
Thu Dec 07 13:06:49 +0000 2023,1732748496695169091,"@info_beragam @prabowo @herindra Betul2 keren Pastikan MasBowogibran, hasil beras yg cukup dapat menolong menghilangkan situasi kelaparan dan kurang gizi di nusantara.  #AkuRelawanPrabowoGibran #PanganAmanRakyatNyaman AkuKamu KitaPakbowo Milihnya @prabowo @gerindra https://t.co/nci2bro9yQ",0,0,0,0,in,1714011744736260096,1732685995429286184,adindaoft,https://twitter.com/adindaoft/status/1732748496695169091,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.6706228256225586}]",0.6706228256225586
Thu Dec 07 13:06:46 +0000 2023,1732748487165669591,@genx36545403 @prabowo @gibran_tweet @jokowi @alextham878 @Alie_Fahnoor @AlmaghribiS @AndreasSolusi @are_inismyname @BANGSAygSUJUD @Bank_Joee_ @bengkeldodo @Chaves1305 @florieliciouss Karena anak muda banyak yg  iqnya cuma 78,0,0,0,0,in,1303971406691012608,1732410908637589794,GunaOne04686622,https://twitter.com/GunaOne04686622/status/1732748487165669591,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9960719347000122}]",0.9960719347000122
Thu Dec 07 13:06:46 +0000 2023,1732748484124741790,@satriawiguna77 @islah_bahrawi @prabowo @jokowi Knp mendadak kita jauh lebih pintar dari islah bahrowi yo..🤭🤫🤞,0,0,0,0,in,1620712595572547586,1732581056178803121,hartonometroadv,https://twitter.com/hartonometroadv/status/1732748484124741790,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9889897108078003}]",0.9889897108078003
Thu Dec 07 13:06:38 +0000 2023,1732748453938446798,@RAISYAELBIX1s Gas terus sayank... Biar kemenangan Prabowo Gibran 1 putaran makin mendekati kenyataan.  Trima kasih promotnya ya.,0,0,0,0,in,1383301453528244224,1732733679418691808,sukmawijaya91,https://twitter.com/sukmawijaya91/status/1732748453938446798,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9991459846496582}]",0.9991459846496582
Thu Dec 07 13:06:38 +0000 2023,1732748453762171085,"@cuitcuap_ Bikin kagum, kebijakan Pastikan MasBowogibran menaikkan hasil pertanian akan naiknya kemakmuran pangan bagi rakyat serta NKRI.  #AkuRelawanPrabowoGibran #PanganAmanRakyatNyaman AkuKamu KitaPakbowo Milihnya @prabowo @gerindra https://t.co/bRq6dlrpka",0,0,0,0,in,1712416535346864128,1732681064035066316,keiylatria,https://twitter.com/keiylatria/status/1732748453762171085,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.8108949065208435}]",0.8108949065208435
Thu Dec 07 13:06:37 +0000 2023,1732748447118471595,"@Ndons_Back @cuitcuap_ @bengkeldodo @99propaganda @Alie_Fahnoor @are_inismyname @Bank_Joee_ @BANGSAygSUJUD @DarekaRendy @P4P4B0W0_2024 Keren banget, program Pastikan MasBowogibran meningkatkan kemampuan petani berimbas meningkatkan cadangan pangan bagi masyarakat dan negara.  #AkuRelawanPrabowoGibran #PanganAmanRakyatNyaman AkuKamu KitaPakbowo Milihnya @prabowo @gerindra",0,0,0,0,in,1714011744736260096,1732668207293682074,adindaoft,https://twitter.com/adindaoft/status/1732748447118471595,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9970141649246216}]",0.9970141649246216
Thu Dec 07 13:06:37 +0000 2023,1732748446778769481,"@zy_zy_its_me @s9273975655 @prabowo @gibran_tweet Ngaca zerrrp! Calon enteh kaya gemane? Gw nahan kaga komen duo keok deh, kesian soale... Btw, kalo gak punya kaca minta TF aja sama gw, malooo gak seberapa minta TF sama bos",0,0,0,0,in,1700463743308890112,1732611386461843900,waroenk_koffee,https://twitter.com/waroenk_koffee/status/1732748446778769481,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.970177173614502}]",0.970177173614502
Thu Dec 07 13:06:36 +0000 2023,1732748445151367219,@xquitavee Kang ngasih tau prabowo nyerang jokowi sejak thn 2014 kl gak percaya cek tweet @fadlizon .,0,0,0,0,in,800501982251229184,1732664848566403582,Krist888,https://twitter.com/Krist888/status/1732748445151367219,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9933391213417053}]",0.9933391213417053
Thu Dec 07 13:06:34 +0000 2023,1732748435919650899,Tariik guuss  https://t.co/ECkMDGlh9X  Gus Miftah mengaku ditawari Prabowo jadi presiden. Hal itu disampaikan di depan belasan ribu kader Muslimat NU di Surabaya.,0,0,0,0,in,1679663461415145472,1732748435919650899,AdikusumahAB,https://twitter.com/AdikusumahAB/status/1732748435919650899,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.6349301934242249}]",0.6349301934242249
Thu Dec 07 13:06:34 +0000 2023,1732748434443317384,@Akbar5Wicaksono @candrapembasmi @TeddGus @prabowo @gibran_tweet Ok berarti bener 02 mendukung israel,0,0,0,0,in,885694198946471936,1731889949841273070,kangwanto_tpd,https://twitter.com/kangwanto_tpd/status/1732748434443317384,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9985961318016052}]",0.9985961318016052
